pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik,year,quarter
2000-12-29 04:17:03,AAAAAAAAAAAACBQ,PREF_C,ACTV,LwrDBMx BKRUCmnDdYXVYeNDRQC                                           ,PCX   ,289996350,18520707,19520412,2.27,HVDCtRSJWaZLgcdjeYWUMxXFLLVwjqUVaAYxBNTOWCwKnsUCMwMw        ,2000,Q4
2000-12-29 08:18:00,AAAAAAAAAAAACBL,PREF_A,ACTV,aNycKtyMboptJoKvuQEGSUGZ qDaGqRzfkGbFeBYJSmGLSFLeeHwubzTAXFKEDUBZQB   ,NASDAQ,197370814,19751010,19901031,1.82,0000000103,2000,Q4
2000-12-29 15:13:02,AAAAAAAAAAAABCJ,COMMON,ACTV,diSkJwasWhKvGFVqCRoVqbNeVNwFrJiBhkJ                                   ,NASDAQ,511788271,19770824,18860812,1.93,0000000172,2000,Q4
2000-12-29 18:13:04,AAAAAAAAAAAACBM,PREF_A,ACTV,mh ZihQWycljAirLURpobTBEPproBsHCEByMMgHAcMCKNnrYPaUNThDrsrIP          ,NYSE  ,380316763,18670724,19810112,0.59,EqVOckXbWHRVWKT                                             ,2000,Q4
2000-12-29 22:31:01,AAAAAAAAAAAABCV,COMMON,INAC,LsgMaE EwAcJuwjdqgVawlE TyPBgeB                                       ,NYSE  ,633524062,19980924,19180131,2.35,0000000484,2000,Q4
2000-12-30 09:41:05,AAAAAAAAAAAACBN,COMMON,ACTV,svmZGJODUpCOTEMkBuSZAICF                                              ,AMEX  ,307387483,19870913,19310703,0.61,0000000592,2000,Q4
2000-12-30 11:05:00,AAAAAAAAAAAACBI,COMMON,ACTV,fgelqGnDb QKLyCQ                                                      ,NASDAQ,531765445,19070409,19300521,0.19,0000000439,2000,Q4
2000-12-31 02:16:00,AAAAAAAAAAAACBO,PREF_A,ACTV,CzKRzBgzKoJrNv AG JzMdYEFYxCMncHJhQCEhirRGAhxffbtK DyKhIAHwo          ,NASDAQ,349556537,19301026,18740726,1.05,0000000434,2000,Q4
2000-12-31 08:26:01,AAAAAAAAAAAACBJ,COMMON,ACTV,qaRiCJAA FyvVlAilqBAUedMZEmr                                          ,AMEX  ,631891104,19631015,19770703,1.61,0000000682,2000,Q4
2000-12-31 11:41:01,AAAAAAAAAAAACBP,COMMON,ACTV,HACTSiSFeSlAkhgSAgnTixcLyvsQnnouLqtMRQzmtsGI DUAIaKdef HqyrsPDBigO    ,NYSE  ,577338513,19110225,18660204,1.34,whOJbSWAVgSKFSagITxNTGeTKRETrj                              ,2000,Q4
2014-12-30 06:53:04,AAAAAAAAAAAABTA,PREF_A,INAC,AaSLTXWafSUkIgMfUUYGWFZ RyrVaGnEuCJhBLhROdXNLDekvsBRezoWLjnxSpRrIjD   ,PCX   ,195232211,18560503,18890820,1.52,0000000109,2014,Q4
2014-12-30 09:39:04,AAAAAAAAAAAACUZ,COMMON,ACTV,TQaGRwBOfOw qewoCSClFDAFbGNftBCnNcNGrVQGOAJEpfpOpnSqF                 ,PCX   ,63892023,19631220,19440602,1.07,0000000851,2014,Q4
2014-12-30 12:52:03,AAAAAAAAAAAACUW,COMMON,ACTV,mtuVzJJITPHWjsDQZJfE aHwgywbOosNbRNskvmkGtcUAN                        ,PCX   ,34412938,19610708,20020816,0.02,GxbQALBlCaKouiNyUcIUooW                                     ,2014,Q4
2014-12-30 13:34:01,AAAAAAAAAAAACUT,COMMON,ACTV,MLUhKHPJyCbTMWypKMKBMCSFFuomiu                                        ,NASDAQ,456024474,20030109,18910718,0.68,0000000893,2014,Q4
2014-12-30 21:08:05,AAAAAAAAAAAACNC,COMMON,ACTV,DxOkiTjJIyAKGTsBR                                                     ,NYSE  ,220630708,19791113,18520316,2.13,0000000895,2014,Q4
2014-12-31 01:48:05,AAAAAAAAAAAACUY,COMMON,ACTV,hTYLayrabGAeraJ                                                       ,PCX   ,547550907,19600812,18710925,1.61,KAmRPyHMEQOOkNBNZcTbWPRQuYBeFUYDNWYT                        ,2014,Q4
2014-12-31 05:23:02,AAAAAAAAAAAACUV,COMMON,ACTV,RXGBvlGjrSNixONBsiFAcPDQSk fh                                         ,PCX   ,637578307,19591013,19661219,0.13,LsvMUHDnGFjjtMyCilvmnjfprYRCwPFBZINeYUEgcVtrMOcsCGyorGXJyjmt,2014,Q4
2014-12-31 13:29:05,AAAAAAAAAAAACUS,COMMON,ACTV,UFKTJfrg PY wYrPJWFwruFxuoJQeOquzGgYlUbUHTVrts hINyqNt                ,NYSE  ,195411690,19170628,18881104,1.26,ANKZqXnAPolCevVlalzEIxkMBL                                  ,2014,Q4
2014-12-31 16:55:01,AAAAAAAAAAAACVA,PREF_B,ACTV,CEMBJqQERzx  CGFFLSRvkQweLKfTFWpeUfoCxPPDhNeHVGenJqhjY FFAGROECPvcnUg ,NYSE  ,151979038,19491004,19540319,1.08,0000000756,2014,Q4
2014-12-31 20:12:00,AAAAAAAAAAAACUX,COMMON,ACTV,TqFodJXojdPDgoFOySLAoqRaQOq huLrVutQDIYYQMDSmgNdyc                    ,AMEX  ,221751463,19860102,18601112,1.68,0000000681,2014,Q4
2014-12-31 23:59:05,AAAAAAAAAAAACUU,COMMON,ACTV,JKQMXQOjQGXDFXzb wzjaOTtLWUKbjfervspGpKfSXKqWHKkJHIfBKDHX             ,AMEX  ,66918450,20120327,19010831,2.8,0000000514,2014,Q4
1969-06-21 09:36:03,AAAAAAAAAAAAAJY,COMMON,ACTV,snphIsNqRVb yCLRtjCgQpBAWKTViXJhPuQvsFy PNHyUFiBrIPPbGUXGGHJLpMB      ,NASDAQ,86487649,19211117,19270330,0.38,WwXQNkQAqANEBHnihrVhCfRtBAoaKSMATszCV                       ,1969,Q2
1969-06-22 01:51:05,AAAAAAAAAAAAAJT,COMMON,ACTV,FPuaAEVZSJdXwMEhLoQtkgLEkT                                            ,PCX   ,655061936,18731121,18720413,0.62,0000000061,1969,Q2
1969-06-23 05:36:03,AAAAAAAAAAAAAJZ,COMMON,ACTV,KPuWIDzdJfGRxeyWYFzS                                                  ,PCX   ,636396077,18591008,18640625,2.14,0000000089,1969,Q2
1969-06-24 09:44:04,AAAAAAAAAAAAAJU,COMMON,ACTV,ifCXJNIZprjzlCPuRtJFMIZzuHxA                                          ,NASDAQ,606664371,19440726,19380424,2.85,0000000054,1969,Q2
1969-06-25 16:13:02,AAAAAAAAAAAAAKA,COMMON,ACTV,ZMgiASJuboFCU                                                         ,PCX   ,54075640,19190701,19580730,0.03,ENGDoBcJBTuAugFLKIzoEnkLDnlBMTZAvXJwRWFNVGivMNfTaPXjIhrKIoGj,1969,Q2
1969-06-26 15:26:03,AAAAAAAAAAAAAJV,COMMON,ACTV,CfiJgVaMQDiaAhBhFCDCHMrVhiqLmmPFcYzlPJlRhYFsCUCATTQFOkKHfvCupVNxmB    ,AMEX  ,826012032,18681215,18931009,1.58,0000000044,1969,Q2
1969-06-26 20:16:02,AAAAAAAAAAAAACK,COMMON,ACTV,VXngmRmFNEGnBWkHfVSSPVF P dbAXUiplE                                   ,NASDAQ,288897630,18980525,19211004,1.27,0000000108,1969,Q2
1969-06-26 21:36:02,AAAAAAAAAAAAAJW,COMMON,ACTV,XFBywKFVKlKAKmZNuyyfF VgVnQ                                           ,AMEX  ,339516464,19661212,18790218,0.35,rjkmNkyRrYnpSUDcOqIviweufHAQzFKBSXsYPAcKkbMbBVsEUWMNMRKJZK  ,1969,Q2
1969-06-27 12:59:03,AAAAAAAAAAAAAIO,COMMON,INAC,OHmKyGinYBXvilAPmfECveLoZYuzBECxfRyrAGPSIwFgrlhqaGU                   ,NASDAQ,395427873,19630301,19100920,1.63,0000000088,1969,Q2
1969-06-28 13:06:04,AAAAAAAAAAAAAJX,PREF_C,ACTV,doyEniBIrsjh HgfTRPPPifTZnWIVmXeHqbuBDl                               ,NASDAQ,843928023,19090223,19320514,0.72,0000000005,1969,Q2
1969-06-30 23:59:05,AAAAAAAAAAAAAJS,PREF_A,ACTV,GYVuQrO  xASFXwsXPnMrJfaKJIiQk                                        ,NYSE  ,178263031,19200125,18950406,2.74,0000000112,1969,Q2
1970-09-21 22:30:01,AAAAAAAAAAAAALR,COMMON,ACTV,SVExVLdCQavHImQNXLHzMOzTJNkXPpQHONXsjYcICTFwnqNeQs                    ,AMEX  ,3502055,18630116,18910504,2.54,0000000133,1970,Q3
1970-09-23 01:42:01,AAAAAAAAAAAAALT,COMMON,ACTV,glhNzApC fmkTPDjAyrvVWiKRHINlXAiSJcKLRAWthcVjb                        ,AMEX  ,839840561,19280504,18910125,2.19,NkpmsBILljFbVIAskKSudkLAIHYbeCnBzSVbIcIypZcePYIXqxdlNs      ,1970,Q3
1970-09-23 18:07:03,AAAAAAAAAAAAAJA,COMMON,INAC,CIz GTPPCrlhTZJAzeIHV oesgSPgEQTyEHFOpmxI                             ,AMEX  ,154002494,19630626,19620604,2.9,0000000013,1970,Q3
1970-09-25 20:41:03,AAAAAAAAAAAAALM,COMMON,ACTV,KRJRINESFJOyjfMfysISNTMDokYHynQEDxcAOBhGLlkoISovUMjEBd                ,NASDAQ,15625326,19610110,19560125,1.16,CVRXvUkWOxdMcWRMhABiVpiKwSnFEzHzbbeQ                        ,1970,Q3
1970-09-26 22:25:03,AAAAAAAAAAAAALO,COMMON,ACTV,UmSowHqUIsLPLZTLKknPBIgQW pEEVSeVNDTimcuTUFUAUCOEk iKTRVlfLdKzTEItx   ,NYSE  ,937918245,19460617,19131011,2.32,ENGDoBcJBTuAugFLKIzoEnkLDnlBMTZAvXJwRWFNVGivMNfTaPXjIhrKIoGj,1970,Q3
1970-09-28 05:19:04,AAAAAAAAAAAAALQ,COMMON,ACTV,LyuaJcdHhAKOre                                                        ,NYSE  ,312909560,19290521,18740704,0.72,0000000073,1970,Q3
1970-09-28 09:16:03,AAAAAAAAAAAAALS,COMMON,ACTV,HwXoJFsIHidFUFwFzULPyEFAP oKLCyEDFqGTVcBNMZGCLrhf                     ,PCX   ,514255672,18900722,18630109,0.89,0000000105,1970,Q3
1970-09-28 10:28:02,AAAAAAAAAAAAAKT,PREF_A,ACTV,boTXASRSkbGfbOREGSrHRfOFDM                                            ,PCX   ,196775425,18570709,18630405,0.43,mPMQctNfdlYBGEJcUJMKsAYRADEUETYwjTnFsJLBCbNRKrGOaMiTuCx     ,1970,Q3
1970-09-29 05:55:01,AAAAAAAAAAAAALL,PREF_C,ACTV,rAhSxVGCNUEnQEbnfRogRJNiagvVKNsSgkjKnwqgGqkWIgSEhEeAUHkhUuFOjjtvsvhvdo,AMEX  ,939383565,18771208,19020409,2.44,0000000033,1970,Q3
1970-09-29 23:22:05,AAAAAAAAAAAAALN,COMMON,ACTV,OLQafHEVBtKG VlKZYrOiEaORGiAg                                         ,NASDAQ,587427250,19220122,18910503,1.9,0000000018,1970,Q3
1970-09-30 23:59:05,AAAAAAAAAAAAALP,COMMON,ACTV,DAOebNAppTpqajwCASlLKViIUPVfMkFXNAmZIPbaxOgBmmQLOYBQSJFGseXuFhTtw     ,NYSE  ,876614120,19420429,19101012,2.13,HEEdQmAOtAKZHpIQIKHhILSOXfXLIJGxIPEV                        ,1970,Q3
1991-09-27 07:39:03,AAAAAAAAAAAABOR,COMMON,ACTV,DpFXTzCOOHNOPabPGODDxbQqZoqTuEuUJAGiXTPGxCTbWF TzDJKxpp               ,PCX   ,909761205,19110516,18770117,1.83,0000000355,1991,Q3
1991-09-27 08:36:04,AAAAAAAAAAAABON,COMMON,ACTV,DPhF GcJHQXQwGxqBMTIpSGNAjPMwXJIbFKw RAmnRewTETgaFqF                  ,NYSE  ,505196023,19110314,19740728,1.07,0000000197,1991,Q3
1991-09-27 14:58:03,AAAAAAAAAAAABOU,COMMON,ACTV,KKxbLcmwUFkFNVkWBTfpfsSeDQBpLJFP                                      ,AMEX  ,488629498,19580515,19520217,0.42,lIRsVCjCGyLYVBLBOyudOxlQksDSOrdlP                           ,1991,Q3
1991-09-27 21:32:03,AAAAAAAAAAAABOQ,COMMON,ACTV,fbtEVxvhJKBEyLmJsTEEywauHSqbRAvxKTYSMe                                ,AMEX  ,982933447,19250418,18510314,1.55,0000000349,1991,Q3
1991-09-28 03:13:01,AAAAAAAAAAAABNN,COMMON,INAC,kedQbwhpzMXEExrCIEKsQcIxbAeHLztASOWLkpqqDjgWu sQCl                    ,NASDAQ,596503334,19250620,19580916,1.24,APIemUAnWYRCcEsLL                                           ,1991,Q3
1991-09-28 19:09:05,AAAAAAAAAAAABOT,COMMON,ACTV,HDEoTUizVlrNNiVhLIBsWeIEavIFGrhHRIbWsVEpquYqZqyCoCxEGbpRVlGq          ,NYSE  ,460969651,19610512,18541220,2.55,iMnAsQoUDsGnBmeKGnnDkaCNBQEmFJADUWfWk                       ,1991,Q3
1991-09-29 02:07:00,AAAAAAAAAAAABOP,COMMON,ACTV,aJoaCFZIXQxz                                                          ,NYSE  ,881592442,19550306,19151226,0.45,mlhrQFEzUSUQLWIabxZiVFIHOGfiQGlFcyrqwtZVYWGaUJiJY           ,1991,Q3
1991-09-29 03:56:05,AAAAAAAAAAAAAXB,COMMON,ACTV,fjrjAsBeBCsnNPKfLOLQTIyETXyVnY                                        ,PCX   ,926431389,19720503,19080313,1.45,0000000517,1991,Q3
1991-09-29 12:35:03,AAAAAAAAAAAABOS,COMMON,ACTV,FgWwROFvBuDEgWzREizyVXoaMSMcTENHEPHqdDiuNc                            ,PCX   ,616976762,19510709,19290410,2.3,0000000487,1991,Q3
1991-09-30 15:09:05,AAAAAAAAAAAABOO,PREF_C,ACTV,NQmHdGNZSElAbfzTr                                                     ,PCX   ,746657190,18941229,19491227,0.02,XrWiboLxUQlnSBFaqKaSNnLmzFxabLyNHe                          ,1991,Q3
1991-09-30 23:59:05,AAAAAAAAAAAABOV,COMMON,ACTV,VOCmXJTJjlHO sGcQOKXG nUBCOfCLLnAyPdz                                 ,NYSE  ,372048069,18941023,18740531,2.22,BlzKUNpcdbxQGHwUAaQlIXGgyZmHnyRREOKBwpXvXwwWEOWiNJVMXWALS   ,1991,Q3
2010-03-29 23:19:03,AAAAAAAAAAAACOI,COMMON,ACTV,GIeLQOKfOmGeCgwFKYZEjhJY                                              ,NYSE  ,249796005,19290210,18831007,2.17,0000000742,2010,Q1
2010-03-30 01:16:02,AAAAAAAAAAAACOE,COMMON,ACTV,mbuLrtQYJjSsWS                                                        ,PCX   ,902073602,19790714,19400126,0.89,0000000159,2010,Q1
2010-03-30 06:04:03,AAAAAAAAAAAACOL,COMMON,ACTV,XBVYtBNqPDtq                                                          ,NASDAQ,14700746,19100320,19780313,0.25,NXbxLSZJmIQDYxaorzRCcnGdEiDKJNBYBQFBD                       ,2010,Q1
2010-03-30 10:49:00,AAAAAAAAAAAACOH,COMMON,ACTV,WW BjNQJtILgOw xemYfjFQEVITLpMrpTIwELewBDAJeMLtjKHlnPaQ               ,PCX   ,925269184,19681125,18600425,1.75,0000000393,2010,Q1
2010-03-30 12:32:05,AAAAAAAAAAAACOD,COMMON,ACTV,uDQRVkTZiQUcJNPRUnGEBbtUVBOOqNYwdchVP DLRS Mcz                        ,PCX   ,586650620,18810730,19890412,2.54,yUKVdYpgtOTFvqSfHRkJsMtlHtMwBmHUl                           ,2010,Q1
2010-03-31 00:07:04,AAAAAAAAAAAACOK,COMMON,ACTV,nMFJsQMwVcXhlVeypAitNZAPSdSYAhDjOEVnYDWoUGHLEVeVSEuWFcMYn             ,NASDAQ,73137030,19131113,18770423,1.9,0000000563,2010,Q1
2010-03-31 02:34:03,AAAAAAAAAAAACOG,PREF_A,ACTV,WEIaaMDE MZMpmyeHMUGLOPAghDbBUmzigcFcKCyIXXgSQlTHmDvnd                ,AMEX  ,114409464,18750731,19430601,2.97,0000000370,2010,Q1
2010-03-31 08:35:01,AAAAAAAAAAAACGB,PREF_A,INAC,qbKk iFCHExrxyGRgqQFOCH ZTalivFwXeFzlAxsYsEfBuDaMBBs                  ,NASDAQ,705867270,19560120,19090323,2.37,0000000054,2010,Q1
2010-03-31 15:29:00,AAAAAAAAAAAACOJ,PREF_A,ACTV,oeMUqLyYgBNIxOLBrgEQwBAaiRsKrpD AsuA                                  ,NYSE  ,984785493,19960129,18760926,2.84,0000000553,2010,Q1
2010-03-31 20:34:04,AAAAAAAAAAAACOF,COMMON,ACTV,OGKQVOPviZCSChyenhPtcITgVMTbYKhVfSFQIEVsAgg EFIsZVNQYMdfjVx           ,NYSE  ,245440162,19800530,19480324,2.76,0000000628,2010,Q1
2010-03-31 23:59:05,AAAAAAAAAAAABUQ,COMMON,ACTV,EMYEooVGIhOfdZ zzIDEqkXnIbwyrkLWaZZMFOVxOhWIp rAT                     ,PCX   ,87776438,18540119,19341115,2.48,0000000570,2010,Q1
1984-12-28 18:14:05,AAAAAAAAAAAAAZL,COMMON,ACTV,SzTQxHmyJcpBgMIgAajeyKSoIeRbVxCXFAMLZKYoodcSNdXDzCDGyMgU              ,NYSE  ,242370382,19550110,19251027,2.56,0000000071,1984,Q4
1984-12-28 21:10:05,AAAAAAAAAAAABFH,COMMON,ACTV,BxDmdiVanbVIcyvoaJJkfTX                                               ,AMEX  ,701275351,18590215,19240814,2.23,UoPEPkIwfuPkNvlBCJZzRSrkhSU                                 ,1984,Q4
1984-12-29 03:30:00,AAAAAAAAAAAABFM,COMMON,ACTV,wXhETfYUmJWXJwONvSUxqPTwDMCbGab apgI                                  ,NYSE  ,130739164,19150522,19380924,2.23,0000000382,1984,Q4
1984-12-29 03:55:04,AAAAAAAAAAAABFG,COMMON,ACTV,ELWEAltdTsXir                                                         ,AMEX  ,590087234,18700624,18981110,0.94,TLOeJROVMacWuQLAOqTyEkblGNJmHaNXnFWPqeXGAI                  ,1984,Q4
1984-12-29 16:44:01,AAAAAAAAAAAABFL,COMMON,ACTV,LpSIFdpQkEdEiDgOAJ                                                    ,NASDAQ,488141884,18821129,19150712,2.76,0000000154,1984,Q4
1984-12-30 17:01:02,AAAAAAAAAAAABFF,COMMON,ACTV,jVLIViNIDWIKGrLSdXFUCdECMaMyUIeJefIUNKEOyzHkkwZPPC                    ,NYSE  ,194469741,19780120,19210302,2.7,tvSFcCQtEywTlgDTDcLJCLU                                     ,1984,Q4
1984-12-31 00:08:04,AAAAAAAAAAAABFK,PREF_C,ACTV,rK DpaFqXZHLLQgHFJBmDCuMCrZsKrTkboPBmugecQnuwBBGyyDHmVLjcluRcVnKD     ,AMEX  ,629151634,19570626,19690314,2.82,0000000304,1984,Q4
1984-12-31 06:36:00,AAAAAAAAAAAABFE,COMMON,ACTV,HsDJxlRbTHARodXuFJHwPkbTVfBjnTQJyLdEMVwAQVKkHiArWkB                   ,PCX   ,387093526,18510817,19140508,2.15,0000000335,1984,Q4
1984-12-31 09:06:04,AAAAAAAAAAAABFJ,PREF_B,ACTV,FzEtpubMLFCTfTNggbq eOVwpgFsYcXjzEOTTqDKCFVFZCQMJkqyeOJJSVoRmXl E     ,NYSE  ,336428670,18780505,19750929,2.04,0000000398,1984,Q4
1984-12-31 13:34:01,AAAAAAAAAAAAAML,COMMON,INAC,doARBDBAHkDKDJnwJGrpjxwEpsaEfaAC                                      ,PCX   ,632499439,19460703,19500927,1.61,0000000155,1984,Q4
1984-12-31 23:59:05,AAAAAAAAAAAABFI,COMMON,ACTV,lLBnJAGBMHXOZoQAjVGMDan                                               ,NYSE  ,795978830,19600314,18761101,0.28,DvbOuQtQhhIpCgicNoNmJJmIISOzXrHUBciK                        ,1984,Q4
1975-12-25 12:18:05,AAAAAAAAAAAAASY,COMMON,ACTV,cjOUwqVXCWHJCkcvZDvlkMpqQRgfGHVQCGoDgdTvjM QcXjhUBYLrJAdrUcmPtL       ,NYSE  ,556008301,18961207,19300224,0.27,tVwRqtyZnGGmzjRUwFjQ                                        ,1975,Q4
1975-12-25 14:59:01,AAAAAAAAAAAAASS,COMMON,ACTV,wVxRGlGBpclrcXVMMswVwbimGzrTzpJGahKfJpdXzeWGpfvxoFXhTJDzsjiNuQKv      ,NYSE  ,212443303,19630425,18700813,0.16,0000000218,1975,Q4
1975-12-25 19:48:03,AAAAAAAAAAAAASX,COMMON,ACTV,ykMvK WY NeyQeg                                                       ,NYSE  ,29354341,19660826,18900418,1.8,tvIeADvSGHihEMbMRjXLzwCrqgMnbOWMI                           ,1975,Q4
1975-12-27 02:32:05,AAAAAAAAAAAAAAU,PREF_B,INAC,zLGgTBgtlrQSFCYVOkyOBTaUVEDrnmSJBNAOMOGEgUqIYhtMD                     ,NASDAQ,123937703,19170201,19250924,2.86,yzVtIWYoRQKKPNbDwXqdBMdFXWIZfiTteG                          ,1975,Q4
1975-12-27 09:38:03,AAAAAAAAAAAAASW,PREF_A,ACTV,cydQONDBRRXzFTT                                                       ,AMEX  ,256446998,19710506,19340130,1.3,vjoxmFyUBmPAvNqUOLzFJRVALGIe                                ,1975,Q4
1975-12-27 15:05:04,AAAAAAAAAAAAAQY,COMMON,ACTV,dKUJ sCCFZBKfOtLUgk                                                   ,NASDAQ,481720105,19081002,18870211,2.26,OBWjCTLirMOaFnMGgDcFs                                       ,1975,Q4
1975-12-28 09:17:01,AAAAAAAAAAAAASV,COMMON,ACTV,vCiGJKKAhPrECwBKTDNzNDGfX qmoHvFtZkXGheVkhSdRceQSfKQfGWOjN            ,PCX   ,953232845,19480306,19410729,2.43,0000000129,1975,Q4
1975-12-29 13:50:02,AAAAAAAAAAAAATA,PREF_A,ACTV,Gu DDWaHag                                                            ,AMEX  ,246349064,19631215,19460628,2.43,tVwRqtyZnGGmzjRUwFjQ                                        ,1975,Q4
1975-12-29 22:53:01,AAAAAAAAAAAAASU,COMMON,ACTV,UYPGVqzIVKZEG tFJH                                                    ,NASDAQ,410490809,19610802,19350218,0.18,tVwRqtyZnGGmzjRUwFjQ                                        ,1975,Q4
1975-12-30 22:08:02,AAAAAAAAAAAAASZ,COMMON,ACTV,dbUBoMwVCJBSqJeOQpcqVjqJtCFaOGWJUFDVQASxFOMaIle                       ,NASDAQ,965026553,19240105,19321125,1.86,dEluvoyDvJUjnIcJSQeLjfBVqcISrcIOmRsoAGZctiPWPtDsTOmmLoXqrj  ,1975,Q4
1975-12-31 02:20:04,AAAAAAAAAAAAAST,COMMON,ACTV,unANQDUEGaHVDhRKudNzENZowxYhIgiUqbgoBbqxwtbG                          ,AMEX  ,292202822,19270720,19210517,2.51,LRYKYZXBcxmTSSowQAFUfTJRSoIvPgvimQgPedHDROTgzAImiQMWqxVFPKu ,1975,Q4
2015-12-30 02:34:01,AAAAAAAAAAAACWE,PREF_A,ACTV,gRgHHXHUGC                                                            ,NYSE  ,136671288,19410318,19360730,1.41,AymCgsDQrJQJukysPpRlqINZfVhBWIAaOxOSBNujK                   ,2015,Q4
2015-12-30 07:07:01,AAAAAAAAAAAACWK,COMMON,ACTV,lmTQVsVOVNHwYTOaEMmktklTbovsmaTh ATENAt                               ,NASDAQ,359195221,19911121,18670520,0.42,0000000119,2015,Q4
2015-12-30 11:09:00,AAAAAAAAAAAACWF,COMMON,ACTV,YFxoOfHnquPFBdPJanCBwLN                                               ,NASDAQ,131341628,19491111,19690323,0.96,eTTydbLcAjZCOWWbBKegOKvE                                    ,2015,Q4
2015-12-30 12:30:04,AAAAAAAAAAAAAUA,COMMON,ACTV,RK UStplsVlbDxCdxEn                                                   ,NASDAQ,76384576,18691215,19470623,2.8,wvoAvQHcseEEGTMFVcuPEGWVzPFrl                               ,2015,Q4
2015-12-30 15:27:03,AAAAAAAAAAAACWG,COMMON,ACTV,nHBTiOYRwaZ                                                           ,PCX   ,967785866,19960401,19760606,0.6,0000000168,2015,Q4
2015-12-30 22:35:04,AAAAAAAAAAAABIG,PREF_A,INAC,TVPEHRPhEShMGPHFGUsKDxU nswITrMSFrbwDQPASsgvrKJWXFCBG                 ,NYSE  ,354845296,19230218,19430910,1.95,JaBRAUCPDCLITNXXrADVCSIopfxogeRFkYFvBVlr                    ,2015,Q4
2015-12-30 22:42:01,AAAAAAAAAAAACWH,PREF_A,ACTV,MdicihMRubEIlaEnUUIPtklzcDKRJDeOkK UzUTsOId                           ,NYSE  ,927725775,19500410,19270630,1.25,0000000437,2015,Q4
2015-12-31 00:21:03,AAAAAAAAAAAACWC,COMMON,ACTV,pZ rtOYEOKpvuPlAbDD bSZflUyDOTSQSbKBnAbHEyDqbDrBFVelGyZUaYlQoJAAQe    ,NYSE  ,670271560,20041005,19491130,1.95,gabfHxDslnNqJhBIFAQLcSMsSSipIQCAwLMMyfBTFHEiRXQOXGkp        ,2015,Q4
2015-12-31 06:20:04,AAAAAAAAAAAACWI,COMMON,ACTV,YBGaeckLBLgAQHnVJbhQvAoTOFj                                           ,AMEX  ,906518718,19471017,19700925,2.91,0000000885,2015,Q4
2015-12-31 20:11:01,AAAAAAAAAAAACWD,PREF_A,ACTV,vQhUmPesPRTVEPpEfRpJaczwsPtGUAyJhenNAujrMSZJAdRNzL L                  ,NASDAQ,867006036,19980621,19170809,2.24,0000000685,2015,Q4
2015-12-31 23:59:05,AAAAAAAAAAAACWJ,COMMON,ACTV,oPHJH iQmLEgxFUVsZEUVEyIIyNPFzQcKfLloDiNZHRwBEF                       ,NASDAQ,144970976,19540317,19641123,0.86,0000000803,2015,Q4
2003-09-28 22:34:01,AAAAAAAAAAAACFE,COMMON,ACTV,bmfSXCMkSZkphoTHGNBm JxQBTnmjAYqQtETsqNjYZhKufBQhr fm                 ,AMEX  ,946857752,19690929,19251029,1.27,JVTDCQPqORmzXRXVPyuHaxPpUBqZbpXWKaFfMeSveGysyRqgPMdFMWp     ,2003,Q3
2003-09-29 01:02:04,AAAAAAAAAAAACFL,COMMON,ACTV,lJimBuPCnRilRQUHlMmNw qOeiSAPlXV                                      ,AMEX  ,316436885,19161120,19680119,2.16,0000000219,2003,Q3
2003-09-29 05:37:05,AAAAAAAAAAAACFH,COMMON,ACTV,GNVeLT pcQTpPjiuqXocWeysSBmAkTGhtLLTPpEaLFTtEGB                       ,AMEX  ,705427337,19840629,19881217,2.48,0000000692,2003,Q3
2003-09-30 00:13:02,AAAAAAAAAAAACFD,COMMON,ACTV,JAmHUVZNbXMOdpHRqZKP                                                  ,PCX   ,609399027,18741025,19220723,1.63,0000000615,2003,Q3
2003-09-30 02:31:04,AAAAAAAAAAAACFK,COMMON,ACTV,BciUBE LpMDqqKiuIkUs                                                  ,NYSE  ,354906384,18960829,19441015,1.71,bCkuFaeJpNEMGBQXOWBtresYVDuTqVPhgtCtBzDkjCwU                ,2003,Q3
2003-09-30 03:16:02,AAAAAAAAAAAACFG,COMMON,ACTV,QwrVZQEmKEURKqGcgZhPURRzHxcjEJgArIWFdMBDahhyhk fMf                    ,NASDAQ,170917738,19960918,19560528,2.18,IIrJWUJdHVEVnFSrngp                                         ,2003,Q3
2003-09-30 09:35:03,AAAAAAAAAAAABWY,COMMON,INAC,yHDDEHvAiOVKyDwLHAsOIhmYzNRSDVtkG                                     ,PCX   ,106189660,19920305,19951128,2.01,0000000213,2003,Q3
2003-09-30 11:25:00,AAAAAAAAAAAACFJ,COMMON,ACTV,rJQHiuYQMEzwyofQJicypPUHcPfhD                                         ,NYSE  ,286889872,18960927,20020220,0.29,aJpDhrkJNjyUuzhSCshNHHcqIiNTqUULLupPObSFfqUEilbKIVjLHFfzJg  ,2003,Q3
2003-09-30 12:58:02,AAAAAAAAAAAACFF,COMMON,ACTV,YvQNAkZMOFgIlXYrxqDfotmlLBQoNhKNMsbbwHLACMsICtfEQOzYFrfBofqAyvWCOH    ,AMEX  ,940292327,19361026,18870124,1.94,0000000285,2003,Q3
